id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym
urn:lsid:ipni.org:names:77362647-1,R.Kr.Singh,,,,,,9(2): 45,,,,,,,,,,,,01/06/2025 10:12,02/06/2025 10:14,,,Euphorbiaceae,Croton lallanii,Croton lallanii,Croton,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,327708-2,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh,spec.,J. Biodivers. Conservation 9(2): 45. 2025 [5 May 2025] [epublished],[epublished],"doi:10.5281/zenodo.15331461 Etymology: the specific epithet is named after the author's late father, Shri Lallan Singh.",342274-1,,9,lallanii,,,f,t,,,,,,,R.Kr.Singh@20015808-1@1@aut,,,nom. nov.,,1.3,f,croton~lallanii,euphorbiaceaecroton~lallanii~,1,wfo-1000082018,,species,,,,
urn:lsid:ipni.org:names:77362648-1,R.Kr.Singh,,,,,,9(2): 45,,,,,,,,,,,,01/06/2025 10:16,02/06/2025 10:16,,,Euphorbiaceae,Croton vishwanathii,Croton vishwanathii,Croton,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327708-2,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh,spec.,J. Biodivers. Conservation 9(2): 45. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331461,77214613-1,,9,vishwanathii,,,f,t,,,,,,,R.Kr.Singh@20015808-1@1@aut,,,nom. nov.,,1.1.1.1,f,croton~vishwanathii,euphorbiaceaecroton~vishwanathii~,2,wfo-1000082019,,species,,,,
urn:lsid:ipni.org:names:77362649-1,R.Kr.Singh,,,,,,9(2): 45,,,,,,,,,,,,01/06/2025 10:18,02/06/2025 10:18,,,Euphorbiaceae,Euphorbia charitontcevii,Euphorbia charitontcevii,Euphorbia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,327729-2,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh,spec.,J. Biodivers. Conservation 9(2): 45. 2025 [5 May 2025] [epublished,[epublished,doi:10.5281/zenodo.15331461,77320904-1,,9,charitontcevii,,,f,t,,,,,,,R.Kr.Singh@20015808-1@1@aut,,,nom. nov.,,1.3,f,euphorbia~charitontcevii,euphorbiaceaeeuphorbia~charitontcevii~,3,wfo-1000082020,,species,,,,
urn:lsid:ipni.org:names:77362650-1,(N.E.Br.) R.Kr.Singh,Euphorbiaceae Synadenium compactum N.E.Br.,(N.E.Br.),356702-1,,,9(2): 46,,,,,,,,,,,,01/06/2025 10:22,02/06/2025 10:20,,,Euphorbiaceae,Euphorbia compacta,Euphorbia compacta,Euphorbia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,327729-2,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh,spec.,J. Biodivers. Conservation 9(2): 46. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331461,,,11,compacta,,,f,t,,,,,,,N.E.Br.@1191-1@2@bas$R.Kr.Singh@20015808-1@1@aut,,,comb. nov.,,1.3,f,euphorbia~compacta,euphorbiaceaeeuphorbia~compacta~,4,wfo-1000082021,,species,,,,
urn:lsid:ipni.org:names:77362651-1,(S.Carter) R.Kr.Singh,Euphorbiaceae Synadenium compactum N.E.Br. var. rubrum S.Carter,(S.Carter),950033-1,,,9(2): 46,,,,,,,,,,,,01/06/2025 10:25,02/06/2025 10:26,,,Euphorbiaceae,Euphorbia compacta var. rubra,Euphorbia compacta var. rubra,Euphorbia,,f,f,,,,,rubra,,,,,,,,,,,,,,,,,,,,,,,null:,77362650-1,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh,var.,J. Biodivers. Conservation 9(2): 46. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331461,,,11,compacta,(N.E.Br.) R.Kr.Singh,,f,t,,,,,,,R.Kr.Singh@20015808-1@1@aut$S.Carter@1428-1@2@bas,N.E.Br.@0-0@2@bas$R.Kr.Singh@0-0@1@aut,,comb. nov.,,1.3,f,euphorbia~compactarubra,euphorbiaceaeeuphorbia~compactarubra,5,wfo-1200113355,,variety,,,,
urn:lsid:ipni.org:names:77362652-1,R.Kr.Singh,,,,,,9(2): 46,,,,,,,,,,,,01/06/2025 10:29,02/06/2025 10:29,,,Euphorbiaceae,Euphorbia sangeetae,Euphorbia sangeetae,Euphorbia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,327729-2,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh,spec.,J. Biodivers. Conservation 9(2): 46. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331461,356462-1,,9,sangeetae,,,f,t,,,,,,,R.Kr.Singh@20015808-1@1@aut,,,nom. nov.,,1.3,f,euphorbia~sangeetae,euphorbiaceaeeuphorbia~sangeetae~,6,wfo-1000082022,,species,,,,
urn:lsid:ipni.org:names:77362653-1,(S.Carter) R.Kr.Singh,Euphorbiaceae Monadenium elegans S.Carter,(S.Carter),933029-1,,,9(2): 61,,,,,,,,,,,,01/06/2025 10:34,02/06/2025 10:33,,,Euphorbiaceae,Euphorbia sangeetae var. elegans,Euphorbia sangeetae var. elegans,Euphorbia,,f,f,,,,,elegans,,,,,,,,,,,,,,,,,,,,,,,null:,77362652-1,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh,var.,J. Biodivers. Conservation 9(2): 61. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331461,,,11,sangeetae,R.Kr.Singh,,f,t,,,,,,,R.Kr.Singh@20015808-1@1@aut$S.Carter@1428-1@2@bas,S.Carter@1428-1@2@bas$R.Kr.Singh@20015808-1@1@aut,,comb. et stat. nov.,,1.3,f,euphorbia~sangeetaeelegans,euphorbiaceaeeuphorbia~sangeetaeelegans,7,wfo-1200113356,,variety,,,,
urn:lsid:ipni.org:names:77362654-1,(Miq.) Sleumer ex R.Kr.Singh & Sanjeet Kumar,Euphorbiaceae Rottlera zollingeriana Miq.,(Miq.),355709-1,,,9(2): 66,,,,,,,,,,,,01/06/2025 10:40,02/06/2025 10:38,,,Flacourtiaceae,Xylosma zollingeriana,Xylosma zollingeriana,Xylosma,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,332071-2,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],Sleumer ex R.Kr.Singh & Sanjeet Kumar,spec.,J. Biodivers. Conservation 9(2): 66. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331495,,,11,zollingeriana,,,f,t,,,,,,,Sanjeet Kumar@20042601-1@3@autEx$Miq.@6509-1@4@bas$Sleumer@9742-1@1@aut$R.Kr.Singh@20015808-1@2@autEx,,,comb. nov.,,1.3,f,xylosma~zollingeriana,flacourtiaceaexylosma~zollingeriana~,8,wfo-1000082023,,species,,,,
urn:lsid:ipni.org:names:77362655-1,(C.Chr. & Tardieu) R.Kr.Singh,Marattiaceae Archangiopteris cadierei C.Chr. & Tardieu,(C.Chr. & Tardieu),17370060-1,,,9(2): 68,,,,,,,,,,,,01/06/2025 10:44,02/06/2025 10:01,,,Marattiaceae,Angiopteris cadierei,Angiopteris cadierei,Angiopteris,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331099-2,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh,spec.,J. Biodivers. Conservation 9(2): 68. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331502,,,11,cadierei,,,f,t,,,,,,,Tardieu@12916-1@3@bas$R.Kr.Singh@20015808-1@1@aut$C.Chr.@1629-1@2@bas,,,comb. nov.,,1.3,f,angiopteris~cadierei,marattiaceaeangiopteris~cadierei~,9,wfo-1000082788,,species,,,,
urn:lsid:ipni.org:names:77362656-1,(S.K.Wu & L.K.Phan) R.Kr.Singh & V.K.Rawat,Dryopteridaceae Kontumia heterophylla S.K.Wu & L.K.Phan,(S.K.Wu & L.K.Phan),60438498-2,,,9(2): 74,,,,,,,,,,,,01/06/2025 11:20,02/06/2025 10:07,,,Polypodiaceae,Leptochilus heterophyllus,Leptochilus heterophyllus,Leptochilus,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,17132410-1,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh & V.K.Rawat,spec.,J. Biodivers. Conservation 9(2): 74. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331502,,,11,heterophyllus,,,f,t,,,,,,,S.K.Wu@13835-1@3@bas$L.K.Phan@36839-1@4@bas$V.K.Rawat@20015702-1@2@aut$R.Kr.Singh@20015808-1@1@aut,,,comb. nov.,,1.3,f,leptochilus~heterophyllus,polypodiaceaeleptochilus~heterophyllus~,10,wfo-1000082800,,species,,,,
urn:lsid:ipni.org:names:77362657-1,(V.N.Tu) R.Kr.Singh & V.K.Rawat,Polypodiaceae Crypsinus tamdaoensis V.N.Tu,(V.N.Tu),17551270-1,,,9(2): 74,,,,,,,,,,,,01/06/2025 11:33,02/06/2025 10:05,,,Polypodiaceae,Selliguea tamdaoensis,Selliguea tamdaoensis,Selliguea,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,17221940-1,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh & V.K.Rawat,spec.,J. Biodivers. Conservation 9(2): 74. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331502,,,11,tamdaoensis,,,f,t,,,,,,,V.N.Tu@34480-1@3@bas$R.Kr.Singh@20015808-1@1@aut$V.K.Rawat@20015702-1@2@aut,,,comb. nov.,,1.4,f,selliguea~tamdaoensis,polypodiaceaeselliguea~tamdaoensis~,11,wfo-1000075055,,species,,,,
urn:lsid:ipni.org:names:77362658-1,"(Pacheco & R.C.Moran) R.Kr.Singh, V.K.Rawat & Sanjeet Kumar",Woodsiaceae Callipteris stolzei Pacheco & R.C.Moran,(Pacheco & R.C.Moran),319207-2,,,9(2): 77,,,,,,,,,,,,01/06/2025 11:35,02/06/2025 10:06,,,Woodsiaceae,Diplazium stolzei,Diplazium stolzei,Diplazium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,328225-2,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],"R.Kr.Singh, V.K.Rawat & Sanjeet Kumar",spec.,J. Biodivers. Conservation 9(2): 77. 2025 [5 May 2025] [epublished],[epublished],doi:10.5281/zenodo.15331517,,,11,stolzei,,,f,t,,,,,,,R.Kr.Singh@20015808-1@1@aut$R.C.Moran@14452-1@5@bas$Pacheco@37350-1@4@bas$Sanjeet Kumar@20042601-1@3@aut$V.K.Rawat@20015702-1@2@aut,,,comb. nov.,,1.4,f,diplazium~stolzei,woodsiaceaediplazium~stolzei~,12,wfo-1000075013,,species,,,,
urn:lsid:ipni.org:names:77362659-1,R.Kr.Singh & Sanjeet Kumar,,,,,,9(2): 79,,,,,,,,,,,,01/06/2025 11:40,02/06/2025 10:04,,,Orchidaceae,Oncidium × higginsii,Oncidium × higginsii,Oncidium,,t,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331250-2,J. Biodivers. Conservation,urn:lsid:ipni.org:publications:20042568-1,2025,2025 [5 May 2025],[5 May 2025],R.Kr.Singh & Sanjeet Kumar,spec.,J. Biodivers. Conservation 9(2): 79. 2025 [5 May 2025] [epublished],[epublished],"doi:10.5281/zenodo.15331528 Etymology: the specific epithet is named after Wesley Ervin Higgins, American Botanist and Orchidologist.",77200508-1,,9,higginsii,,,f,t,,,,,,,R.Kr.Singh@20015808-1@1@aut$Sanjeet Kumar@20042601-1@2@aut,,,nom. nov.,,1.4,f,oncidium~higginsii,orchidaceaeoncidium~higginsii~,13,wfo-1000082024,,species,,,,
urn:lsid:ipni.org:names:77362762-1,(P.J.Braun & Esteves) N.P.Taylor,Cactaceae Melocactus violaceus Pfeiff. subsp. natalensis P.J.Braun & Esteves,(P.J.Braun & Esteves),312832-2,,,43: 115,,,,,,,,,,,,02/06/2025 01:47,01/07/2025 17:40,,,Cactaceae,Melocactus natalensis,Melocactus natalensis,Melocactus,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331763-2,Bradleya,urn:lsid:ipni.org:publications:3683-2,2025,2025 [24 Apr 2025],[24 Apr 2025],N.P.Taylor,spec.,Bradleya 43: 115. 2025 [24 Apr 2025] ,,doi:10.25223/brad.n43.2025.a12,,,11,natalensis,,,f,t,,,,,,,P.J.Braun@16482-1@2@bas$Esteves@18580-1@3@bas$N.P.Taylor@10468-1@1@aut,,,comb. et stat. nov.,,1.2,f,melocactus~natalensis,cactaceaemelocactus~natalensis~,14,wfo-1000082025,,species,,,,
urn:lsid:ipni.org:names:77362763-1,(Jacques) F.Scott,Pinaceae Abies hudsonia Jacques,(Jacques),77236238-1,,,551,,,,,,,,,,,,02/06/2025 06:00,02/06/2025 06:00,,,Pinaceae,Picea hudsonia,Picea hudsonia,Picea,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11680-1,Art Beautifying Suburban Home Grounds,urn:lsid:ipni.org:publications:20058026-1,1870,1870,,F.Scott,spec.,Art Beautifying Suburban Home Grounds 551. 1870 ,,,,,11,hudsonia,,,f,t,,,,,,,F.Scott@20088190-1@1@aut$Jacques@4384-1@2@bas,,,comb. et stat. nov.,,1.1,f,picea~hudsonia,pinaceaepicea~hudsonia~,15,wfo-1000082789,,species,,,,
urn:lsid:ipni.org:names:77362764-1,Böckel,,,,,,30,,,,,,,,,,,,02/06/2025 09:01,02/06/2025 09:01,,,Equisetaceae,Equisetum × kochianum,Equisetum × kochianum,Equisetum,,t,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30002112-2,Aufz. Oldenb. Crypt. Gefässpfl.,urn:lsid:ipni.org:publications:20058030-1,1853,1853,,Böckel,spec.,Aufz. Oldenb. Crypt. Gefässpfl. 30. 1853 ,,,,,8,kochianum,,,f,t,,,,,,,Böckel@34355-1@1@aut,,,tax. nov.,,1.1,f,equisetum~kochianum,equisetaceaeequisetum~kochianum~,16,wfo-1000073737,,species,,,,
urn:lsid:ipni.org:names:77362765-1,Bartl.,,,,,,329,,,,,,,,,,,,02/06/2025 09:47,02/06/2025 11:10,,,Melastomataceae,trib. Melastomateae,trib. Melastomateae,,,f,f,,,melastomateae,,,,,,,,,,,,,,,,,,,,,,,,,,30374374-2,Ord. Nat. Pl.,urn:lsid:ipni.org:publications:7292-2,1830,1830 [Sep 1830],[Sep 1830],Bartl.,trib.,Ord. Nat. Pl. 329. 1830 [Sep 1830] ,,,,,8,,,,f,t,,,Melastoma L.,,,,Bartl.@514-1@1@aut,,,tax. nov.,,1.3,f,melastomataceaemelastomateae,melastomataceae~~~~,17,wfo-4100003676,,tribe,,,,
urn:lsid:ipni.org:names:77362766-1,L.Luo,,,,,,156,,,,,,,,,,,,02/06/2025 10:22,02/06/2025 10:22,,,Rosaceae,Rosa hugonis f. pteracantha,Rosa hugonis f. pteracantha,Rosa,,f,f,,,,,pteracantha,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,732840-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],L.Luo,f.,Rosa China 156. 2024 [Oct 2024] ,,,,,9,hugonis,Hemsl.,,f,t,,,,,,,L.Luo@20051944-1@1@aut,Hemsl.@3825-1@1@aut,,tax. nov.,,1.1,f,rosa~hugonispteracantha,rosaceaerosa~hugonispteracantha,18,wfo-1200113357,,form,,,,
urn:lsid:ipni.org:names:77362767-1,Yu Y.Yang & L.Luo,,,,,,170,,,,,,,,,,,,02/06/2025 10:43,02/06/2025 10:43,,,Rosaceae,Rosa prattii f. incisifolia,Rosa prattii f. incisifolia,Rosa,,f,f,,,,,incisifolia,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,733770-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],Yu Y.Yang & L.Luo,f.,Rosa China 170. 2024 [Oct 2024] ,,,,,9,prattii,Hemsl.,,f,t,,,,,,,Yu Y.Yang@20063494-1@1@aut$L.Luo@20051944-1@2@aut,Hemsl.@3825-1@1@aut,,tax. nov.,,1.1,f,rosa~prattiiincisifolia,rosaceaerosa~prattiiincisifolia,19,wfo-1200113358,,form,,,,
urn:lsid:ipni.org:names:77362768-1,Yu Y.Yang & L.Luo,,,,,,183,,,,,,,,,,,,02/06/2025 10:45,02/06/2025 10:45,,,Rosaceae,Rosa praelucens var. alba,Rosa praelucens var. alba,Rosa,,f,f,,,,,alba,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,733758-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],Yu Y.Yang & L.Luo,var.,Rosa China 183. 2024 [Oct 2024] ,,,,,9,praelucens,Bijh.,,f,t,,,,,,,L.Luo@20051944-1@2@aut$Yu Y.Yang@20063494-1@1@aut,Bijh.@787-1@1@aut,,tax. nov.,,1.1,f,rosa~praelucensalba,rosaceaerosa~praelucensalba,20,wfo-1200113359,,variety,,,,
urn:lsid:ipni.org:names:77362769-1,Yu Y.Yang & L.Luo,,,,,,185,,,,,,,,,,,,02/06/2025 10:50,02/06/2025 10:50,,,Rosaceae,Rosa praelucens var. rosea,Rosa praelucens var. rosea,Rosa,,f,f,,,,,rosea,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,733758-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],Yu Y.Yang & L.Luo,var.,Rosa China 185. 2024 [Oct 2024] ,,,,,9,praelucens,Bijh.,,f,t,,,,,,,L.Luo@20051944-1@2@aut$Yu Y.Yang@20063494-1@1@aut,Bijh.@787-1@1@aut,,tax. nov.,,1.1,f,rosa~praelucensrosea,rosaceaerosa~praelucensrosea,21,wfo-1200113360,,variety,,,,
urn:lsid:ipni.org:names:77362770-1,Yu Y.Yang & L.Luo,,,,,,186,,,,,,,,,,,,02/06/2025 10:53,02/06/2025 10:53,,,Rosaceae,Rosa praelucens var. semiplena,Rosa praelucens var. semiplena,Rosa,,f,f,,,,,semiplena,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,733758-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],Yu Y.Yang & L.Luo,var.,"Rosa China 186. 2024 [Oct 2024] , as 'semi-plena'",", as 'semi-plena'",,,,9,praelucens,Bijh.,,f,t,,,,,,,Yu Y.Yang@20063494-1@1@aut$L.Luo@20051944-1@2@aut,Bijh.@787-1@1@aut,,tax. nov.,,1.1,f,rosa~praelucenssemiplena,rosaceaerosa~praelucenssemiplena,22,wfo-1200113361,,variety,,,,
urn:lsid:ipni.org:names:77362771-1,L.Luo,,,,,,204,,,,,,,,,,,,02/06/2025 10:55,02/06/2025 10:55,,,Rosaceae,Rosa tomurensis var. rosea,Rosa tomurensis var. rosea,Rosa,,f,f,,,,,rosea,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,77303159-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],L.Luo,var.,Rosa China 204. 2024 [Oct 2024] ,,,,,9,tomurensis,"L.Luo, C.Yu & Q.X.Zhang",,f,t,,,,,,,L.Luo@20051944-1@1@aut,L.Luo@20051944-1@1@aut$Q.X.Zhang@20013721-1@3@aut$C.Yu@20051943-1@2@aut,,tax. nov.,,1.1,f,rosa~tomurensisrosea,rosaceaerosa~tomurensisrosea,23,wfo-1200113362,,variety,,,,
urn:lsid:ipni.org:names:77362772-1,"L.Luo, C.Yu & Q.X.Zhang",,,,,,239,,,,,,,,,,,,02/06/2025 10:59,02/06/2025 10:59,,,Rosaceae,Rosa laxa var. rosea,Rosa laxa var. rosea,Rosa,,f,f,,,,,rosea,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,733084-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],"L.Luo, C.Yu & Q.X.Zhang",var.,Rosa China 239. 2024 [Oct 2024] ,,,,,9,laxa,Retz.,,f,t,,,,,,,C.Yu@20051943-1@2@aut$L.Luo@20051944-1@1@aut$Q.X.Zhang@20013721-1@3@aut,Retz.@8305-1@1@aut,,tax. nov.,,1.1,f,rosa~laxarosea,rosaceaerosa~laxarosea,24,wfo-1200113363,,variety,,,,
urn:lsid:ipni.org:names:77362773-1,Yu Y.Yang & L.Luo,,,,,,321,,,,,,,,,,,,02/06/2025 11:00,02/06/2025 11:00,,,Rosaceae,Rosa banksiae var. inermis,Rosa banksiae var. inermis,Rosa,,f,f,,,,,inermis,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,731723-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],Yu Y.Yang & L.Luo,var.,Rosa China 321. 2024 [Oct 2024] ,,,,,9,banksiae,W.T.Aiton,,f,t,,,,,,,L.Luo@20051944-1@2@aut$Yu Y.Yang@20063494-1@1@aut,W.T.Aiton@111-1@1@aut,,tax. nov.,,1.1,f,rosa~banksiaeinermis,rosaceaerosa~banksiaeinermis,25,wfo-1200113364,,variety,,,,
urn:lsid:ipni.org:names:77362774-1,Yu Y.Yang & L.Luo,,,,,,329,,,,,,,,,,,,02/06/2025 11:01,02/06/2025 11:01,,,Rosaceae,Rosa pseudobanksiae var. alba,Rosa pseudobanksiae var. alba,Rosa,,f,f,,,,,alba,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,898614-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],Yu Y.Yang & L.Luo,var.,Rosa China 329. 2024 [Oct 2024] ,,,,,9,pseudobanksiae,T.T.Yu & T.C.Ku,,f,t,,,,,,,L.Luo@20051944-1@2@aut$Yu Y.Yang@20063494-1@1@aut,T.C.Ku@13769-1@2@aut$T.T.Yu@11960-1@1@aut,,tax. nov.,,1.1,f,rosa~pseudobanksiaealba,rosaceaerosa~pseudobanksiaealba,26,wfo-1200113365,,variety,,,,
urn:lsid:ipni.org:names:77362775-1,Yu Y.Yang & L.Luo,,,,,,336,,,,,,,,,,,,02/06/2025 11:02,02/06/2025 11:02,,,Rosaceae,Rosa cymosa var. inermis,Rosa cymosa var. inermis,Rosa,,f,f,,,,,inermis,,,,,,,,,,nom. inval.    Contrary to Art. 39.2. ICN (2018). No Latin or English description. Contrary to Art. 40.1. ICN (2018). Type not indicated.,,nom. inval.,,,,,,,,,,,,732228-1,Rosa China,urn:lsid:ipni.org:publications:20057716-1,2024,2024 [Oct 2024],[Oct 2024],Yu Y.Yang & L.Luo,var.,Rosa China 336. 2024 [Oct 2024] ,,,,,9,cymosa,Tratt.,,f,t,,,,,,,Yu Y.Yang@20063494-1@1@aut$L.Luo@20051944-1@2@aut,Tratt.@10793-1@1@aut,,tax. nov.,,1.1,f,rosa~cymosainermis,rosaceaerosa~cymosainermis,27,wfo-1200113366,,variety,,,,
